ssim_mean,ssim_median,ssim_gaussian,ssim_unsharp,ssim_wiener,ssim_chmean,ssim_amsharp,ssim_laplacian,ssim_log,ssim_admed,ssim_midpoint,ssim_gabor
0.6277515847199329,0.47740599686725904,0.6560377274224424,0.9370321424611913,0.0007041204520171676,0.6218634048121915,0.33383206177319247,0.024032292014362168,0.04026247392033539,0.8139992322669132,0.2363460624256096,
0.5856430100951308,0.4550572267712889,0.6170198884342154,0.9368504351082209,0.0025951501206346885,0.5779828209146235,0.32764880083423864,0.02431267004169568,0.03591538803234352,0.7876217687778996,0.20142510370257802,
0.549089659396453,0.4073200203061896,0.5859772097229005,0.933796113888662,0.0016388907848324372,0.5415189034268312,0.3531433297333157,0.040705476328591554,0.05218217687829663,0.7690158936821253,0.21864141755914632,
0.656792567631534,0.5118245598913299,0.6787041467835526,0.9401859767446848,0.00043420494760397624,0.6516173780744771,0.3162408940635182,0.021099546466053415,0.031540675054971976,0.8293426915681941,0.24440670268362075,
0.6157355777576519,0.4856521465306523,0.6464439191662649,0.9347964442720023,0.0039041723088734746,,0.3485792586197773,0.04489880672572799,0.05094036808300679,0.8045572174732357,0.24420901766226644,
0.5167945507259147,0.39781110195655134,0.5592630194409413,0.9355915490233612,0.00397011881814661,,0.3653354600320444,0.05862711008308155,0.06898166067642457,0.7494222913904817,0.22463822364487468,
0.6651876469080304,0.5458876410499539,0.6890115838923455,0.9399017841651417,0.002824056134780994,0.6569305541559255,0.3622748510888644,0.05103383792687158,0.06326812057110559,0.8274883432407715,0.2853930727411823,
0.565155555358385,0.43916570411537886,0.6012393216047062,0.9357288097060271,0.003910344470259858,,0.31460813301449253,0.03503475616487136,0.06910871005083578,0.774016294606796,0.19915123408731397,
0.6426331494314795,0.5114519589487316,0.6673381401017334,0.9372823840882426,0.0013241847438602225,0.6359402782682569,0.3147618444265648,0.032566920316591606,0.04304883027459577,0.8184285286277834,0.21373800988373282,
0.6429241093563007,0.5086909084731032,0.6692091246996649,0.940486001878392,0.005949614990741112,,0.3302263106839617,0.062817362366073,0.1395117567954737,0.8107496827096409,0.33351579443664614,
0.6413993310555727,0.5019740739064953,0.6661528372272061,0.9387746162261158,0.0008976349868945925,0.6356872013121365,0.3129462464012594,0.02623442110604084,0.04201783836535737,0.8199377614816933,0.2643930495387294,
0.6540345443958675,0.5214875711094171,0.676459117417027,0.9309094350009773,0.0024043068832014297,0.6447398853713094,0.3475663032005083,0.04464811452441675,0.06367841913894828,0.8283917554394564,0.26961071532366315,
0.6152311674772353,0.4738031172316472,0.6433984986335736,0.9382903567764865,0.0005087864274997679,0.6104990251482024,0.3130007674305182,0.021738570868371623,0.03537822684326847,0.804379376827381,0.20411668475018765,
0.6341215310736473,0.5075098105517162,0.660850911030535,0.9411805864580535,0.001099023804657516,0.6285124420110202,0.3239159966470248,0.03396345845947733,0.04961476925505747,0.8126710444528209,0.24372139335195359,
0.6322191159493363,0.49577190569264656,0.6583105442816441,0.9339429835282992,0.0032364822590708127,0.622324945232657,0.34724480811678804,0.045003424581193704,0.06852050339624866,0.8130448330053857,0.26739439443120244,
0.6163054715456974,0.48636798651741026,0.6414201646617155,0.9338060297292938,0.0010788277031049064,0.6090562944289613,0.3316848859737591,0.034470008568282605,0.06011690030288901,0.8033479512368652,0.21161620846901633,
0.6174638722259963,0.48673981893262414,0.6469745875301119,0.9342131847691943,0.0017808761335229336,0.6098853485976791,0.316448774351404,0.04020480728450997,0.05709522859592239,0.8056542721441683,0.286782911508544,
0.5740275233636042,0.42515519383634975,0.6014525042418778,0.9426575645857375,0.0005883122762704611,0.5701933725769665,0.3295147590403044,0.029831077195689473,0.04325847672931672,0.7807082767994252,0.2285650707517076,
0.5447778278589104,0.3991420384988942,0.5818688618123834,0.932307108878509,0.0026215246690312597,0.5347167358926542,0.3464181493642006,0.04477959381081853,0.060424336469828775,0.7699415732447037,0.19865115239373776,
0.6201532680738747,0.48780808095147726,0.6462523731397142,0.9348889133987998,0.0031867448757501933,0.6087546731509651,0.3257618815891604,0.035236856153969986,0.06281188546746999,0.8087252909047572,0.23866416463817364,
0.6040263429243692,0.4675134361344753,0.6323274239038307,0.937249692391679,0.00125739107943251,0.5960412692039982,0.33038238473186027,0.025376155321326244,0.039349811749664634,0.7999950183164376,0.22408918831670024,
0.6056422068586765,0.4691252697525506,0.6356842764668261,0.9344253416716962,0.0008374186785308946,,0.32734385145514494,0.04114012872284879,0.05420995876387701,0.7964101751633846,0.24132121534954618,
0.5207792867164475,0.3865571580371105,0.5633338701011558,0.9341780703608382,0.0010585231075181517,,0.3054536134335593,0.023846411488896962,0.03214090672984209,0.7518768080819797,0.15980795493284825,
0.6255471214129257,0.48638854588343544,0.6517042623673922,0.9359170650074522,0.0012185050074300303,0.6193446143242,0.3232052971929551,0.037010407322959196,0.058637504406757725,0.8102916677193256,0.24241263212826883,
0.8419305758122183,0.7103685491868275,0.8489141000714017,0.9398029543860936,0.006033038564648287,,0.36515967681799116,0.07025104616614065,0.09138669877025822,0.9348660079505792,0.4229078359654448,
0.6252546083851688,0.5024590676624557,0.652455742968302,0.9411104874781523,0.0006542293637384253,0.6195869992987433,0.3060078692298649,0.015475773402700803,0.039131816612454136,0.8081802052539133,0.2262408405889803,
0.5433018255635312,0.4130147848210041,0.5810001767653482,0.9332358591567739,0.002598712664983715,,0.3421223538272285,0.045331519875407324,0.05501052889492022,0.76687984893192,0.2117619097485656,
0.5610256832442994,0.41726329254601485,0.5944690523922574,0.9318497306526572,0.001420199395802009,0.5505226402059494,0.3236370063427807,0.03802288452132908,0.05810248617276494,0.7761212626624887,0.218136852662383,
0.5818998737375306,0.44286381886533355,0.6145029268533987,0.9338977416594756,0.004510403861090077,0.5729135537480999,0.3635571908806874,0.04834421150944435,0.06806215415951533,0.7864273362576185,0.2518498095609247,
0.6149642453583682,0.4646076158194385,0.644603062360345,0.9343316338973681,0.001519559007914904,0.608771013619085,0.34002332671663815,0.03958601720551821,0.059664611771103104,0.8103726830669655,0.2707075890803167,
0.7055979694773361,0.5944823328985781,0.7251326561584078,0.9456982662176351,0.0030972518844846705,0.7018431053352665,0.3520281624322676,0.04830624006326929,0.061074901495897664,0.8502802496220325,0.3575561789704517,
0.6248790639395141,0.5090522041659046,0.6498738504803788,0.9311853619202105,0.0025425835372102326,0.6160446410360761,0.35188732630858616,0.048592763702281896,0.06940565848379354,0.8089639474054747,0.23861479968794763,
0.5810097592413589,0.44732932547481424,0.6132666953591996,0.9388560969732636,0.0011918833744957993,0.5731228897106833,0.3189216361069689,0.031595238760741176,0.04087039150685039,0.7826332079914303,0.22284512487416802,
0.5586808835264968,0.42323796734130575,0.592866239877466,0.9386934126337673,0.0012567160676494988,0.5526863672947879,0.34485326724484416,0.04195787347792056,0.06247675959340345,0.7773204986077747,0.23452353100403298,
0.5388295618161063,0.3994444532965738,0.5722755999830261,0.9352238499942481,0.00250357922033316,,0.3271957194162672,0.03345352375094927,0.056844593432586445,0.7649173813567132,0.19249113738626297,
0.6874363141640387,0.5432047870157936,0.7082583939338098,0.9382883685166955,0.0014988204451767968,,0.34556215207882307,0.04977939680253583,0.0724552461340474,0.8424564182452757,0.2712899138953745,
0.7008110842358937,0.5633365097175268,0.7196224737710954,0.9389689650916645,0.0018337593692513171,,0.3675975170618342,0.05795405797392216,0.07452576927540265,0.8494278459203931,0.30614322959297724,
0.5440548396050919,0.43509369538127846,0.5816072862395177,0.9359399660990722,0.00757936407167124,,0.36062978247572053,0.059965032087569425,0.09895084055707458,0.7621353890433424,0.25980448615233703,
0.6095832462105356,0.48339381858391456,0.6359511077731096,0.9355447868356462,0.00298424435358866,,0.36808047299713004,0.044183865792213554,0.05622968678077403,0.802877154359761,0.24962762030433863,
0.6776917831798661,0.5575006419174127,0.6993813365476799,0.9393771307643544,0.0022760566752462793,0.6691756389744126,0.35792156325290153,0.04615868658200972,0.06800846955740451,0.8346336149070439,0.2703443047787551,
0.6765228225648153,0.5618209038255939,0.6979873971162367,0.9421054651059587,0.0009881797201579724,0.6712958569028998,0.35761698508363776,0.035868845272840025,0.04259593916319402,0.8325372485909464,0.2504204451753648,
0.6694516418920377,0.535417243224589,0.6889257098695701,0.9342603068701996,0.0019120726531748576,0.6618130028152011,0.3384875691557554,0.04026549916229293,0.058058259401645135,0.8361216097393285,0.2797558428194112,
0.5212404637705448,0.3976812381987645,0.5614868874600359,0.9365087223635168,0.002796597834215967,0.5146590318971288,0.3220803376308166,0.03591111826228953,0.0516322978258418,0.7499369948553862,0.20157307265949337,
0.573393249485764,0.4448097521668158,0.6072469686085246,0.9360123124881131,0.0032995223979033652,0.5665141813537647,0.33637749980190196,0.04638143836114943,0.06300749574138902,0.7807068345923153,0.2369579372009725,
0.6618272220192011,0.5364459228599373,0.6844181631595617,0.941445779842493,0.0015710582291167472,,0.3182528968244193,0.03515878852483916,0.046573734178672485,0.8280959265054038,0.2169733318436401,
0.6426503343333514,0.5201616314924891,0.6676421325405162,0.9381840343425102,0.0038804239427440417,,0.34724821974919323,0.04346059642894846,0.0678528871699573,0.8160394574110886,0.29913078708137514,
0.6367344180229811,0.4947679469338617,0.6622070920376918,0.9400651484724368,0.000664953398224663,0.6321438383195402,0.3208021929646052,0.020032402646214906,0.035945057178676194,0.8166006067880325,0.21696821024113785,
0.537008571106734,0.3980397942298933,0.5740640076662001,0.9347501324553485,0.0015617706292972522,0.5275389117221317,0.32295624362251474,0.034293535692484216,0.054678593211889365,0.7616257423392748,0.25428328817015344,
0.5665009869269154,0.4369033415233133,0.597676885120427,0.9369776708232528,0.0018308837917548604,0.5585933186554022,0.3378891637501485,0.03328273403383901,0.04053024660977412,0.779599557492623,0.20854486138916575,
0.653167100993887,0.5253453523971873,0.679132303739345,0.9425088655139682,0.0012223114351929047,0.6470921563389388,0.3565449885020569,0.028112184012512934,0.03637224334279985,0.8261949647924522,0.23380566218911167,
0.6151590119932605,0.4632148286298718,0.6458360893687514,0.9370874725922239,0.0007749977762272971,0.6110364271481943,0.3322052539593847,0.026517472279042914,0.04029451378491853,0.8077684879731813,0.22889768295367546,
0.6294486375324501,0.49776509076826353,0.6552406613756457,0.9379913997181881,0.0003568145290475723,0.6233154207647013,0.3341470810115948,0.017254291218242273,0.023697136073646506,0.8132036263708413,0.20727566641325976,
0.5673481594554319,0.4150448235792746,0.601261357199907,0.9332850194600554,0.0022324142543052165,0.5579786102634919,0.3460211674823661,0.04055452438693468,0.05715305392220501,0.7819171955053322,0.19279498922012378,
0.5533900309396564,0.41666570170434075,0.5872220460632681,0.9333457125969856,0.0008105206595326268,0.545199981440145,0.32781795066786246,0.03193403808940399,0.05271877329953483,0.7725745792519244,0.21304659840323534,
0.5923749640857093,0.44573865492029024,0.6215061357413787,0.9396020679055613,0.00019512776799658678,0.5876530742454619,0.3223277514765324,0.02326779324390991,0.031380793637431015,0.793573157380119,0.19261591483227672,
0.5668766499781303,0.4452054783825426,0.6011548902100861,0.9336538083591903,0.004820214353543702,0.5563589592084379,0.3328105157365496,0.03880891681850311,0.05955216296119179,0.7749055128083482,0.2029720511087203,
0.6910056567013454,0.5482264085492042,0.7119630216808014,0.9452403219496358,0.00042455621586728654,0.6884603775146712,0.3251232939028752,0.01748628092987188,0.04027526789441579,0.8495334497711043,0.31029141865907145,
0.5921854884087178,0.46086692282280034,0.6217961463022885,0.9377995096328524,0.00034103425894972667,0.585784494168186,0.3276595726123868,0.025957647418381084,0.033372730675051386,0.7937434934691653,0.2081387071289707,
0.5995922706544474,0.4736357463505125,0.6282966666810598,0.9377926028251378,0.0017220277944650397,0.5913526904223955,0.34287846999745014,0.03745474149764636,0.04346036047551809,0.7940345645045926,0.2569673190627987,
0.6115727491712473,0.4849908704959493,0.6396650716705319,0.9379590218882834,0.0011284196989997804,0.6036952983903386,0.32372799429341964,0.035738750022154694,0.06407904572683688,0.7988479940195389,0.23647741016469828,
0.5324535289036325,0.3858515144699253,0.5713000121106947,0.9329956519167903,0.002605647753575581,,0.3196265514019903,0.040497666418170354,0.0722895360778779,0.7587143595262796,0.19306089499113116,
0.6505320681525011,0.5106960371421576,0.6769550435755886,0.9372336405232097,0.0004126727957315626,0.6465727109482123,0.33073524186321085,0.036240344804262054,0.0446146658119912,0.8246654188787874,0.3093352674594808,
0.6805806533815297,0.5625544652736837,0.7025291795214347,0.9423263502348571,0.0031510924773127387,,0.3487822668550622,0.043259292730440546,0.05633228415849102,0.8357448421846766,0.2292965994214484,
0.6597414744371978,0.5478315570552144,0.6870444335053781,0.940571349885516,0.005894576653628861,0.6529253805466794,0.36833463779905334,0.057036445720959866,0.06839384532502475,0.8278142955538415,0.4073252845907953,
0.5858331843617418,0.45694619792976826,0.6157297893004898,0.9384157562157421,0.0008277313825096468,0.5797935082407213,0.3306837069758231,0.028099903569185816,0.04176588025376261,0.7889075653086959,0.21344403245812188,
0.550704596712832,0.4211974346617502,0.5878290711922948,0.9313909374952494,0.002161315585588031,0.5412783985778042,0.31770080860199085,0.033737692850997904,0.05202341917506628,0.7713604352531458,0.2228051200192095,
0.5645744707724085,0.4383588824356332,0.5957489457824668,0.9356518718064518,0.0017864720276061887,,0.3489177590559205,0.029494847577393006,0.04074466160630436,0.7786236450710707,0.16898252192691413,
0.6762578314722895,0.5485756109195371,0.6987994382698615,0.9425831220266817,0.0011819204617642264,,0.33258217811763163,0.045395646228638016,0.06125974599605374,0.8328829661235257,0.33064671263187767,
0.5467616843984832,0.4349072998331726,0.5847866706432864,0.9334868187073492,0.005928192128352685,,0.346728859513753,0.05346926786988174,0.07002703975811328,0.7651505675084922,0.209272422538345,
0.6021026900896093,0.4674821084727126,0.632613580196971,0.9402326123436399,0.00047831869825959195,0.594349158771497,0.3208445239754724,0.02046839738450369,0.02562886920239667,0.7957587929413933,0.17840872157287838,
0.6855350890830909,0.5538555546502159,0.7062728884285324,0.9416443319355169,0.001872247632477676,,0.3255131505582924,0.04215570995117235,0.06598817419897744,0.8427704365990918,0.26899112064692077,
0.6014222311583676,0.4694351567675077,0.6313439081876916,0.9350242741942577,0.0034317055819736344,0.592226013911633,0.33263990000466764,0.03971119452630531,0.07471296508751284,0.7957090079111414,0.25128973151006684,
0.6451679015504211,0.5007771375967339,0.6691638233056483,0.9386207480478207,0.0012034120537220841,0.6417363093920431,0.3421874113453705,0.040896694279471894,0.05512752530394336,0.820459296421626,0.24765190824897257,
0.6549088753011755,0.5176660914776666,0.678212112220109,0.9410919396174909,0.0005061124870505723,0.6500068217811298,0.34070802195488276,0.025974212013102554,0.0316029373920122,0.8269132340277902,0.2191081287515793,
0.6528148427428578,0.5260395215656115,0.6763736826220145,0.9370054847862743,0.0014184499105988058,,0.32470145779513,0.03246280776653338,0.04600378209972924,0.821993127053928,0.2385028214303639,
0.5942978875318884,0.44726642997298577,0.6250377365460104,0.9364688132949955,0.0004550437143689954,0.588191381391607,0.3160513912461162,0.031640322847335436,0.04262709794703937,0.7942766159949917,0.2609767015769259,
0.6243160560129595,0.5118957763092767,0.6506251208181771,0.9395513623609553,0.0031851243181624223,,0.35871366762820456,0.04601647571428697,0.0579847776720312,0.8063529608328993,0.2713064529877605,
0.5947298053675568,0.4514645873126712,0.625987662941505,0.9335439628517402,0.0038701661349044084,,0.35368166649364313,0.04483911818123175,0.07108061022703127,0.7975870151673274,0.2540073857014075,
0.5827689340752741,0.4386421708716172,0.6137846341301092,0.9411407727734956,0.00016837798517006558,0.5781890910288916,0.32055350389496556,0.01801537905716359,0.02861191269051028,0.7873295489174965,0.15488553902741461,
0.6512375832326981,0.5169747872500664,0.6748016969308072,0.9380419063578797,0.0006999249511556147,0.6452563722143113,0.3155268035380235,0.029977074095701363,0.041581494269976434,0.8237964831448022,0.2451227973537437,
0.642624109314399,0.5054245253498343,0.6657328297934705,0.9379260073377346,0.0007067155697373708,0.6380188891187623,0.3238155243191538,0.03309571818015271,0.04760184997914728,0.8204826901933107,0.2242739413170648,
0.5418615109027588,0.3980478206063503,0.5772789476737278,0.9349570938337997,0.001361310228236545,,0.33021086510110415,0.024489583808007864,0.038445483376859275,0.7687088438831411,0.15741918396198812,
0.5777817131524589,0.44203395215880653,0.6097258346945632,0.9327755210411203,0.0015197378022835629,,0.3227321716138734,0.02518313659133641,0.0370085011591104,0.7879880312471949,0.1678462071821601,
0.6243277563018004,0.4708473178769765,0.6526349382993256,0.9355497915259745,0.0004687458238700033,0.619437848519961,0.3312620862431272,0.025074748098531736,0.04692551273553127,0.815705594006851,0.22201468872635438,
0.6099427824469715,0.4783343534747156,0.6355186934756373,0.9340499270403845,0.0008694202249288018,0.6032935767793542,0.3442858363730923,0.03182859115941687,0.04384831879908833,0.8002315120271477,0.23707760411077353,
0.49510475696341616,0.35415220664780694,0.5361449899652054,0.9351545454272506,0.0027631749101832068,,0.33966340708288173,0.03332445813551328,0.041424118739542784,0.7390985587917842,0.1739844135574093,
0.6316871340565552,0.4901561040609777,0.6566675641482943,0.9319992472715345,0.0007254976858375364,0.6266036068943358,0.3356353550012699,0.03173600900557928,0.04689026625728604,0.8157958110107868,0.22790172417643345,
0.6189759721267108,0.48231479140302375,0.6456475534843059,0.9345906803627987,0.0013842891265641406,0.610204667674806,0.3167718356636106,0.02477006097529006,0.04553006266486165,0.8079510787497499,0.25182042987752257,
0.5861575025290104,0.46240614920828604,0.615953707407626,0.9365769178869697,0.008055675396968373,0.5749820918154532,0.36405305307570957,0.04693120691337365,0.06472788499096956,0.7871987752017064,0.30951343265686154,
0.7529994952883009,0.6342986835360579,0.7657455270206451,0.9291745911792607,0.000560083372128339,0.7496214664014099,0.3677860593379023,0.04409476677810706,0.048563707026027594,0.8784507027489452,0.32667657664224325,
0.5064957451745727,0.36942855252908985,0.5436684802230756,0.9369561430706331,0.0017375504381141997,,0.3409190620312135,0.04172926524097497,0.08287953994284075,0.7403567822204584,0.23079393466957127,
0.6270751410916677,0.48952248460418635,0.6503003190288257,0.9391731608636009,0.0004479888530109297,,0.33806077330115425,0.03365302613304048,0.04091240343381278,0.8107210270760788,0.25432851794721234,
0.7200098775266928,0.6043683523073898,0.7379688046367514,0.9457095023051915,0.0007633026015655054,0.7154578371236492,0.34567251127383103,0.0201242521125735,0.03905908784590546,0.8576618867697382,0.3045253774847828,
0.6848279640478389,0.5466920654597042,0.7053560873578197,0.9357091834524032,0.0034610166819554027,0.6763317905204946,0.3619395841046724,0.05650580129430347,0.06795648373867978,0.8434427231974376,0.30711258446310574,
0.5613325233251181,0.433990870179582,0.5936021954017074,0.93669129597238,0.00307217984384757,,0.32656472598872127,0.03645768364529408,0.05763695782741315,0.7752721963318634,0.20080250873943045,
0.6458953229562319,0.5086130480803258,0.6715570127425461,0.9379033468165948,0.0010287560782202387,,0.3434982494339893,0.041758293293958665,0.053381323333662876,0.8218735085109098,0.2761116379137371,
0.6096034472150856,0.48263815275501215,0.6396229649924944,0.939718091431143,0.004335466044496454,,0.3618716269762321,0.05807307345065729,0.06383710765766133,0.8019701265971386,0.24130634401906803,
0.6352154523661588,0.4946021321943446,0.6601661508049878,0.9334260951726439,0.0013689764382458583,0.6260308404600052,0.3415407324953971,0.03158536376024685,0.035371298764501055,0.8166692341593558,0.20621940654208645,
0.611092822101221,0.47553407363440076,0.6423767105076309,0.9361550743429669,0.0014888612330075793,0.6028859735104198,0.3447620506056304,0.04000762226926621,0.06397874691823463,0.8043371018292016,0.2493421054203176,
0.5392830443073495,0.41617551259267893,0.5759854899772862,0.9417477210512377,0.0015153580327007124,0.5345866255353205,0.3316748580484181,0.042872231130907074,0.06517273738889814,0.7609960947375906,0.29210798744782757,
0.6214199740658866,0.48454544933099025,0.6480222390698683,0.9382296395798221,0.0008006358491323314,0.6150961567954045,0.3449700905548554,0.02360454688251644,0.028781160581379493,0.8109650375521481,0.20743749180409735,
0.6194566744259428,0.4702860148027133,0.6471804997067961,0.935339002747865,0.0007676459113922425,0.614486092409143,0.33690106923827495,0.04792115525072999,0.06437269781913847,0.8059721100494073,0.2862199771397068,
0.7116085123804852,0.5852502026062342,0.7287580537489718,0.9373716644829605,0.0021780063876754635,,0.34776764066201626,0.05499095719956623,0.08829879064414237,0.852273161268399,0.3289509936642277,
0.689529763314004,0.5646521732173903,0.7089844601157461,0.9389394261853773,0.0016692399347926015,,0.3396552221612044,0.03647452010769072,0.056834556535566995,0.8451732999294628,0.2884118853025992,
0.6251252877842918,0.4656858162861555,0.6537960886032317,0.9324436504604576,0.00269947174955739,,0.35352677713084213,0.03932596060768907,0.0497420082207321,0.8164655223254162,0.21263950671884474,
0.5267035677474058,0.38028414941236816,0.5645985094366385,0.939047419182435,0.000979589104442738,0.5200502269337811,0.32934465157777065,0.02083359279739981,0.02240749001879001,0.7578191857497191,0.15729596048523264,
0.5788572833128648,0.42991053128829176,0.6059875879684219,0.9384483319425386,0.0019121289638492935,0.5729846811744702,0.33302387627902946,0.03595874786389661,0.050845684647736825,0.7872166921143612,0.21084767037316157,
0.6603124692516292,0.5086568381035134,0.6800747999589629,0.9415158326616987,0.00035933740468592734,0.6563590987791065,0.31308740653172373,0.025149470325289667,0.0353958797019423,0.82981267188459,0.28329001279495514,
0.6202608449041196,0.4793112715746331,0.6510652583102023,0.9384945169906627,0.0021986512188869618,,0.3366329745211454,0.04961233130665389,0.06696814443370402,0.8083077642418098,0.28891225869175774,
0.6577802356482099,0.5353583779188974,0.6819585543701671,0.9376003737398465,0.0006371932535305225,0.6517996651452558,0.33660126864492024,0.02839412927697476,0.03877216173955705,0.8287358618173172,0.22851049630209952,
0.5247994641096669,0.3834945856417961,0.5631996754667341,0.9344585426896722,0.0011133833915141897,0.5165284438821334,0.33173285271197833,0.04068094529635513,0.07084879199676966,0.7562207033321579,0.20104334180112882,
0.6663494219040588,0.548125769104732,0.6906693198136518,0.9382665232757019,0.003468549323110987,0.6600003618747744,0.35623379657035975,0.04240443319606294,0.05445114065842969,0.832850007467613,0.2344667957199501,
0.5704104124804242,0.4377010041803702,0.6074777088983729,0.9355323061285964,0.0013129475566333445,0.5628395922718554,0.30855562251385565,0.03370820867926043,0.05048220082553208,0.7769034952570543,0.18914596668852285,
0.5419102721644301,0.40275769282151813,0.5796073096740357,0.9363398464232383,0.002616130157462471,,0.32528091612654464,0.03257068540583566,0.04543897018374909,0.763713759120191,0.17867154198266336,
0.5239908500353941,0.3915877134829891,0.5636003524587859,0.9348504706092586,0.0015000458979813676,0.5165104337944553,0.3097702858422884,0.03335588344650661,0.06346284238182516,0.7492030696165357,0.2151315982387344,
0.5166685118994446,0.37353342233483694,0.5533368014398486,0.9342804470605888,0.0006496128242279921,0.5081115922737954,0.31573753087497963,0.02184895941679796,0.030728939195857966,0.7512030911575651,0.15689967360337578,
0.6391642312559112,0.5150886789494721,0.6643832362755894,0.9367142154869708,0.0008508652219451973,0.6300748539935866,0.3265790125139291,0.029852583968547893,0.044320956406652026,0.8156063080608491,0.23330414984250664,
0.5764755321812677,0.4363617124120884,0.6084519047874631,0.9338628213944086,0.0009749650151248908,0.5686243664052381,0.3290232281758412,0.033745768570785095,0.05115544050805914,0.7824989373468852,0.22771379078483073,
0.6247882287575007,0.48762498998026677,0.649486669308331,0.9393664695660044,0.0004044476833135028,0.6177800451084922,0.320627322343977,0.025166503828375427,0.038662547959348745,0.8123614578684689,0.2177955776971863,
