psnr_gaussian_otsu,psnr_gaussian_kmeans
30.713044068753284,30.75022919602209
30.467695831293394,29.90851912548483
28.922200455651907,33.34062904136982
30.256916160270883,30.335119262046653
31.77377084949365,32.13671436444369
30.68650922762545,30.82368891887353
31.10727372010231,29.738641657149742
31.100225366305594,30.218586304623265
30.110515637510638,33.27793633688786
31.249599528764712,29.943932326418164
30.877787566995462,30.853856719448252
28.27640126268428,32.96481567907201
30.995126443231594,31.562698567718833
29.46022141549004,30.548155528036865
31.519355953395344,30.822906701377786
28.79527103445951,33.62142923619125
29.14797403512698,33.70721549883918
30.08985095626747,30.117831115799873
29.403863303211587,34.38134709430214
30.440960274796304,31.431949498860938
30.334760760255534,29.257730402097103
31.19267799521201,33.598664289282716
29.87127000684695,32.47252495106928
32.21991173044537,32.434839951504976
29.60790203471379,29.604275213677575
32.63972105957044,32.23597339749239
30.58319033891344,32.02927813279668
29.51225775382667,31.357426383630415
30.561594590466825,30.850204460864084
30.39771971007946,31.242924815408077
30.011160818267353,31.160671040197006
31.163224869867797,30.353382508233523
29.537986866643603,31.00935574639909
30.401416577170565,32.83997329505526
29.745342881667504,31.28421164793364
30.491660263603066,31.771699468336678
32.37037618472106,29.62023445369667
30.30085407934456,31.914437441455135
31.19022251499283,30.74820157176727
31.682672553150656,32.46373132575947
31.293077574008244,32.85835693569429
31.60385193388308,31.208885690987653
30.572006223117917,33.97487508582705
32.25852753889613,31.61546934878045
29.50329537839041,32.532926817180304
33.157071964639556,29.837773734370494
32.011915600209555,31.86789835796918
31.574384437791494,31.73328616854161
30.726988757434704,30.91289597192028
29.72249771861457,30.874336574628785
28.819351179686777,29.69568041111379
30.831829052190898,32.39137813069951
31.564917594772645,30.60180216733608
29.882312344465358,30.208858814874926
30.43029208716883,30.806108902286006
29.08940962384368,29.104848494656466
29.89871012802697,33.56638473632727
32.600364540614855,34.5000007494201
30.988827906616727,32.469011721848304
29.74497448433778,31.881238724071245
30.21361064427683,30.73149471887763
30.342601343109376,30.46297493099576
31.439215212913403,30.715586043212237
29.62972398896527,30.205191151956203
30.476962343740418,31.1900875798066
30.748804552823866,31.53545821843511
31.33405180054234,31.297287887428553
29.682998610101578,33.07220513986691
29.883759064150613,29.534115526126236
29.936131758978707,30.090669497931664
31.473476524719253,30.60559106346856
29.605680596418765,29.670666100529584
30.609545485366368,30.716727372294944
29.24400683931211,29.293719197909304
29.11102144974027,33.19939988055667
31.059041603919574,34.339221243368854
29.825424517337005,29.682314971866308
29.61892454918089,34.045818544469164
31.01584853764416,30.823999791927776
29.2449802732844,29.119140830364266
30.88979907868648,30.636128010845876
30.2836776437547,31.79463931790517
32.00841537292108,31.19506418888447
31.80393183936612,31.429244982174982
30.695213245110402,29.994966510077177
30.79395313353735,31.38072203668461
31.082934646625503,31.416151421663976
30.709572681419512,30.684884981449578
29.837740682209485,29.712306243137377
29.987529052145106,33.332906062256505
31.13860421091971,31.933413329930946
31.17602728174472,30.017847457099982
30.824523439520263,30.691098827096262
30.962038790434676,31.381589992776384
31.560458778025286,33.01422641833439
29.52610691205281,29.449387448796458
31.231204306977464,32.208495302782495
29.243150340788247,33.04548176114641
28.55860787222025,29.071271120375826
31.876577178730564,30.927243173932503
31.823533013764358,30.205175481783847
30.835400002023242,31.038726428486893
31.400719196329764,32.317712118984815
31.013598680315525,30.834841281432826
32.04805533096269,31.978995928863192
29.332710473704132,29.704186558498968
30.194093745680448,31.360781214405336
30.884046495850697,31.097699119584682
31.17409353929098,31.11551435772131
30.36153037767795,31.39190902520134
30.908203361422125,30.953896563042953
29.962116032366826,30.959102711609596
29.944198265694077,29.965835402479627
29.222905353298316,32.14722932389494
30.955025245747095,30.67374486878957
30.37809707154205,30.619565446429075
31.385119630916023,31.503149420377795
29.532581804594606,30.001480417733806
31.164626940638684,30.075356442363713
30.496095236776576,31.011494061465157
32.489125017125076,32.60311151819579
31.00905231786015,32.65249240542004
33.736949770706865,29.522160934112094
28.648747163910038,28.950216769966488
30.31073678376299,30.944142535473112
31.156900972216537,31.16588372637869
30.36749142804046,30.6076625736393
30.33911946273779,33.5576288677713
30.56837234115243,31.19474884636457
29.946165313441536,29.996605697086615
28.854612582874903,33.46018156497869
31.23854229531823,33.04221309991099
30.110188096409072,30.07594720090525
30.643827237721872,32.2345024714793
29.68596586805699,28.961855183724268
30.4092553549513,29.106623547931953
29.829023372359288,32.429672241358965
30.148432255612963,29.917272314970656
28.80966208075168,31.34856495319962
29.571208613197637,34.44628882304498
29.164323998568747,33.27630574068937
29.88893052011302,29.877338645447598
30.78589868045967,31.13245668440286
29.159453020789485,29.63948785245213
31.533166186370263,31.704198078442623
29.118306940718973,29.39120395497662
31.647583253902212,31.408303010185588
29.08350632416311,32.680062709860245
29.609098712373548,29.484953410672418
32.129704270627684,30.08728430259891
28.40790078152149,31.542214631680082
30.073625419169915,33.13928281995571
31.144887795480717,31.677217955070308
29.694609407692457,34.32827795612038
29.89492542237285,33.24562521464002
30.379737312894434,34.49490451771222
30.888480886821,31.3190723769239
29.4989244836146,31.738189171178156
30.56462079217205,30.0680268697249
30.430843500014156,30.468342447732134
29.281356846939698,34.449856344089326
31.756745281279137,31.91864468019011
31.157471661797032,29.30904221786461
32.01846275471453,33.79880114208075
29.966056845882747,29.476365720972304
30.193513335300047,30.796571081492722
29.920492146951247,30.538441838496052
29.306426083157184,33.480375008822115
30.363076102961717,33.26164202189234
32.97160212784297,29.62858648203649
30.801171508756973,31.71206425413687
34.735422691715975,32.146758159458855
30.24701623344498,31.649098136721147
30.641926256819314,30.587830281273828
30.114338195466726,33.37979896127815
31.272460845400225,31.496677373982255
30.144416979242024,31.701886141748904
31.99756943182895,29.637465509946544
30.52181177733233,31.30769659659762
29.546365054621457,31.042568861601584
29.439616697839355,30.210827532734335
31.807563049491407,31.742591794714713
28.619284224544987,32.151292034758676
30.932270502712285,31.12615670597026
29.573993884296982,29.797901231117912
29.322438660128675,29.409644734977256
30.36739900350097,30.530213073935283
32.944908551795734,31.669330266650597
30.643287110660214,33.54020675550355
30.164896479651837,31.18759694673487
30.514529499057478,32.02975894805225
30.495575838279166,31.325407049043605
31.274106805462555,32.373922569330645
29.91846667846727,30.279435790652464
30.43600278832969,32.454761170247586
28.22305525637394,29.92948376471255
29.05545295428441,33.030303388441126
29.325793873854728,30.31004534919905
30.82961905355175,31.231525465349094
30.054913720523416,30.57703188372901
30.61434790838536,33.6422704975415
29.09022971771463,30.319372015094373
33.16439954588109,33.906672618340664
29.77594123704879,29.786451166156063
30.8130378248173,30.432683549808726
29.741533240958336,32.82823664128629
31.375046547810097,30.15415027404282
30.391451617186913,30.85781666403925
30.174944613067094,31.772863285134395
30.12233128655259,29.95412108097868
29.400468263292602,30.205302981645904
30.25580408368296,32.15176313381279
30.76718189650208,30.700838269671976
31.569671598049865,30.279487597238255
31.57283927280357,30.59905449501878
32.2011936573452,31.79937048780886
30.36834922160118,31.0211591823209
30.797997603176288,31.26767589376126
30.05098394389711,31.844966723291588
31.084734453497113,30.72447221188673
31.026386401486473,31.416548686584047
31.958485806684102,31.190717164259652
30.44457748789904,31.95293689222426
30.594516686126212,30.480646487617395
31.31760023177045,30.525267340045666
31.043270285803835,30.96043192287634
30.455206927252192,29.88453139640515
30.48151971569844,30.510009195974614
31.630947401685425,31.31580708861504
31.36024543822129,31.17450087602764
32.34196267023125,29.704889517990075
30.637025596876217,30.997121852828574
29.451700109077656,29.473352256215808
31.053524693955794,30.498576564360604
30.108440698829753,33.13582113419016
29.368027362495702,29.837699449173147
29.87988756593715,33.83956168257678
29.99516365491319,32.778033974480024
28.987327858990135,32.76772113820832
30.109005321199746,31.85346549350955
29.146739631511135,29.40081566748765
31.307761784053,29.84263645086085
31.457791147412934,30.690870605962438
30.430779727601475,32.03233902165181
30.735447209084516,32.49113750052216
29.903412346359957,29.913760795994424
30.399825860766946,30.269214458361358
29.777296147233034,32.3360222798283
31.39437823076863,30.614126815407552
31.602862246715006,32.881632952714305
30.469757091325768,31.895139935609556
30.116493069685536,31.003158097579515
29.964424766373725,30.483312641534482
29.86609613852552,31.652994770678685
30.144581340150886,30.23608560032855
31.10387294610945,33.28813982758178
28.389205163254104,29.52999123780325
29.8189482841722,34.98691330270464
30.346084177836335,32.2893608492811
31.1789052228378,29.230036005634652
31.06918822663387,30.680061970055192
30.42691536701829,30.373141561883497
31.24970008771249,31.576393583813577
29.90302597547222,33.3493874648526
29.58925448937159,29.879370459423914
32.25247242318075,31.51896941432161
29.568402367049245,34.2641621465268
30.497612662659492,34.935877562195515
33.993311276181196,29.458241250332037
30.012650088337463,34.294960453188985
31.713663797755896,31.499043293181487
29.3040372537002,30.939204351210883
30.152397064393487,33.05918292236311
30.31332142496696,32.6740064162123
30.34916151586623,29.94353260974222
30.628967343052018,31.024417070459485
31.01309677314619,29.663191199368217
29.63888761544659,31.302655337854976
30.40606391122796,32.434668567345554
30.184499586779015,32.23063996887284
30.398017175432205,33.501068215758906
29.276734516295036,34.65125046555836
31.380339705472366,31.729814657126376
30.229620841136406,32.993708262468104
29.293131118044965,33.69316890146793
29.463235986841454,30.376586003091532
29.418875404826473,32.25196288587169
30.434723374015874,31.542858140462393
31.61775939054314,29.730806275709575
28.793424491382545,30.254660232016466
29.972441426378886,31.566487716537573
30.842459574661653,31.558615055067687
29.867255751382253,30.218819946575245
29.25808976852214,29.459872226592072
28.564456212941714,32.68819109160129
30.267654083920608,32.53080118680957
29.91130741652608,31.985371799422943
29.98694748898604,32.952158649483856
30.59448980780248,33.59491370513895
30.43839702274201,30.149477792189625
29.827956201910595,32.20469761497641
29.96145469542235,29.468447770814585
30.909231858086486,29.726520664510012
31.243694642681447,33.69296695173911
29.61659950047054,29.78978643751632
29.768032536048867,29.80185510682231
30.725407917089377,33.89501856898012
29.632418451951455,29.91382640271826
31.647234275165292,31.594962176747465
30.41512159080723,31.030641707790938
30.199885757241066,30.363500479751014
30.20889624142678,30.120273746455403
29.866722027460774,33.848760403756266
32.75490671550466,32.647622969155655
29.727793236895494,29.60641153798152
30.960393782360732,31.044083716925925
31.805248465037916,31.346852088476986
30.763998701384295,30.232578017077035
30.546363375189106,31.933875163337824
29.93684884500783,32.835211527429436
31.152742568580813,31.267126921784516
28.87182001248126,29.47823668022358
31.4382126650524,31.01623400111583
30.558836686350787,33.39647596648311
31.60168857549663,29.686582761294595
30.04187365975077,29.8827372167193
30.18373759009172,32.58071275440712
30.193219252427944,31.533193747411282
30.30364085793802,31.239986072068643
29.87963941321079,33.39620938407844
33.25462659064657,32.827389099053896
30.01889102128306,29.798751847434083
29.66935506475506,29.74538132492862
31.89641353795842,31.678370721977647
30.110388102613133,30.606180423362744
30.645361706856804,30.636206670040384
30.53357085027293,29.94429585909675
30.778174468209464,30.363507497644378
32.26042563980077,30.753296449242615
29.899381893802286,30.58591477128211
30.942009688631437,31.38354784959305
31.754900804232363,30.817514262288086
31.013177846530084,33.256611456088024
30.427224959088747,31.8638224103682
31.610759977299455,31.73066216046291
32.366985017205124,32.71276181089917
31.62485306744803,31.718281790415105
31.43330026264101,31.712536395868227
28.94285264160299,33.95856426354364
30.63359594599753,30.404267913299236
30.626917829884306,29.51731898966692
30.73863853150855,33.667176431234964
30.33486129922535,31.110520983767064
28.906630122388375,35.090071981471674
29.84721764125623,32.339194327954914
30.112360782591765,30.702553556000908
31.623037589723246,30.483592485218335
31.11703422718993,30.890633890307434
29.836444973934995,30.067034910770396
30.021235605451935,31.645814821400194
30.17506521593505,31.69115212499628
29.787581616741477,32.23580741027025
30.733791688645567,31.337919268838274
33.695690087954596,29.295714701454155
33.367490032359754,32.41870063394535
31.86794797361937,31.305668011359224
30.583339147507452,34.855510859602425
29.073329974805667,31.751456214092713
31.304942173272693,30.477009357289255
31.150056769441775,30.812349267920446
30.808034040130536,32.53676203336836
28.795660517247896,33.24360736647907
31.34965501489725,33.528650114853306
30.224460103177474,29.800146985368123
30.197701915103504,33.192670540811605
28.807247180721617,28.996818523008436
31.00007905201211,30.75698535284574
31.180151437233373,30.87162608368599
31.431063391706825,31.774553367186932
29.789672836335605,29.64781938801975
30.122938604382323,29.557797417796557
31.214626579055217,29.83524220901557
32.16571519801787,31.223249689080987
30.27265627410778,32.60117880550057
31.28073521342594,30.25029474960124
30.621498603220154,30.528297482590645
29.2744067985085,29.496758383137667
30.619449476545203,30.90602572905549
30.818513298950492,31.08654155062419
30.351120120752157,30.524628675860548
30.17465426036917,30.761863427253807
30.585307552899785,32.118425954479896
30.326055358356957,30.186761554983754
30.22100478553512,29.9357371108812
29.59511493198372,30.642505995379217
29.782426305435948,33.996442611684195
31.11971638087267,30.810811980428706
32.31757425715423,30.009299267691347
30.181256179766052,32.852408648604914
29.644283973602825,33.38002828861167
31.897898915447183,31.331344774206062
30.446643615060086,30.51102858623166
30.998909099418842,30.921756661895326
30.340011713315732,31.145762058133478
31.03378732995298,32.667389077753185
28.90735090674376,34.86195280766944
29.453532612739505,29.820935680026462
30.4238689739796,30.372607790246708
30.484870806560565,30.61433264673851
29.25158368612746,29.79290369979475
31.696939073062453,30.30220135747208
29.905914123921534,30.15819957742199
32.14400181377747,29.697257312522538
31.82665605154866,30.739273613890962
30.25137626022723,30.915618928946262
30.140014913653914,32.4690842978329
31.231873714466396,32.51894099260162
29.233508486080126,32.71888386523321
30.650265869153984,30.882563959811698
30.522291413863382,31.499587353876173
29.659487463830892,32.71235643349691
31.091639757613212,33.33197384703979
29.949180006306545,32.136276561649844
31.973235083849335,31.935059399217103
29.551500838993814,29.805150914670055
28.587516869304082,28.95830853486029
30.352966119816607,30.946333877923195
31.92437902065764,32.089652413069366
30.49675790274835,31.162270725789035
30.938578143597965,31.10136121231085
30.836944783546194,31.233979141224243
30.278567850539826,32.26628119866718
29.176240863043773,31.80188666274683
29.51353253227351,32.96418171546579
30.838882817826317,29.55761210296478
31.64732759816887,31.868538182195813
29.867308797898634,30.800560396557483
30.72413667560559,32.169098272586574
30.66689862470057,30.87438726188556
31.83125393444717,30.65307022838403
31.343557060157664,29.886621516705866
29.94039751841655,33.31644104062617
31.191460361160637,31.24008188894839
31.10177229106568,31.8186985206183
29.45513155644582,29.414296504258274
29.90392235540657,32.98453485519968
29.315553185761296,29.6636976565664
30.008252900206955,31.693687638378258
29.792838599052914,32.25479719670488
29.32582063294334,30.64725512349802
32.08901818989986,32.104770903477004
31.292685496670686,31.467790528973374
30.107602782678985,30.2704225254651
29.919248876195027,33.06312661515743
30.601186481452757,29.866530957062945
30.29142028575471,31.13340165403521
29.91956132787643,30.12666788763992
31.20971683039224,29.99064209449948
30.887544805022472,31.069959154508897
31.24490348352097,31.016277357165663
28.97597635393697,33.48736542754068
31.964556051797096,31.19509281685684
29.620694212118632,31.81701646794417
30.368058957831803,31.133546746909133
32.303390948425886,30.05516796486006
29.57545080575001,33.12224451979307
31.265267664029505,34.42458838945127
30.43978578001414,33.90496254603859
31.62560673581659,30.20524884716901
30.143224495356343,33.663781617034715
29.75304601601392,29.472107866824942
29.44229341944026,34.083130217583616
32.24124223960216,30.280783687560685
28.713563815396547,28.855194027394965
33.7647424357513,32.1957732009817
29.496227160524867,29.713456989229027
30.500850009804438,32.05147052864963
30.327093269181592,32.221852519492586
30.97929653353055,30.84822667868177
30.77972585446271,31.938915042673063
30.199096872714414,30.310358396699254
32.45462666021599,33.76567613213528
30.62529492177537,31.02346412821433
30.18831796263656,30.088539530199093
30.221484854089418,31.51911159115306
29.830019917868242,29.962817213387225
32.38320108478484,32.21525703283316
31.240058386499197,30.465910852447557
30.037717155614885,32.04233323247769
28.817329303256244,29.453737803054096
28.913641517432197,35.07150198641441
31.941153267737246,31.601220472827016
30.440350806198996,30.469688959885044
31.07286853199374,31.40637012410855
29.730380365621798,30.077023839450714
31.57638186313438,31.903075678501022
30.730616786686355,30.80395977790441
29.375515849226026,31.10711328359434
30.10140805717561,32.514832327772346
29.85997443206557,31.886595492193432
30.05818941668732,32.346428695127734
28.702989099970125,28.88250819956366
33.538328126948514,29.104525911014107
29.684996460868348,32.41736150591319
29.868350420082766,29.957561113094723
30.41979933709794,30.45433520161974
30.153717360414248,30.306485930033418
31.069336404513408,30.99455234531222
30.32879093811818,31.575741669085073
30.402765230835335,30.22507650636044
30.023503240614705,28.986427705687632
30.243562691824376,32.09305153663332
31.211251176095715,31.280870713493183
30.051747062936904,30.365092724014918
30.35734129709766,30.756567637206093
29.26488438057089,29.912132601463803
30.536203211158906,31.428271164171147
31.027673961174038,33.391392928543624
30.17024017875888,29.61774475959618
32.94280758970581,32.55517590338999
30.251680787350843,31.563554002992692
30.392971586465674,31.740270998550557
29.714193893956246,33.50662102166868
29.577385601233445,29.655015267896175
28.623106477237258,30.893491895503683
29.65681319884223,29.494942935116654
30.79968758661325,30.891879317165976
29.321778098962426,35.909947012310035
30.740854675663414,33.64916378443729
29.63992370151483,34.48036542031605
31.180800983270487,30.449179718935365
30.560939738875604,30.87178012846563
30.970130902339577,32.03482402163043
28.068208107210392,34.6308212272637
30.392767430506904,31.115987832266146
29.98261446777938,29.947524384835518
30.111791889640457,31.158815983103636
30.67236809361916,31.304721050758104
31.241011241575848,31.41863727851892
30.72969080879244,30.47557415688361
29.147276674001134,33.22332329510989
29.945578191935496,32.072340189063176
31.09730242147679,31.032800873388993
30.880797317935944,31.03268625382342
30.14677165661739,32.12741721098323
29.019967510107616,32.98424106938774
32.481020641322125,30.101976634789214
31.83457273399517,32.2350980569215
30.951742850048753,30.827129884724407
29.1432234212083,33.29695694892726
30.637323784380193,29.48186554194775
30.000662204728634,30.67991139929484
32.3898942651561,32.16872435976366
31.067900030848072,32.55820360897723
29.49645857924489,34.08953225969754
32.34499741195655,30.524727957824783
30.933075617787228,30.930889269596435
31.358033331425514,31.03669240763878
31.514211344583266,31.390661846973906
29.492221185226004,29.75147150864722
29.209022514351062,33.225852201105674
29.341258120670545,29.85170813231693
30.613256640170853,34.994537023340264
29.100764204553663,33.41560487862654
31.126965556052284,31.12804543177883
31.193307955329534,30.98249419312049
30.381535061629606,31.063250933338914
30.920027750049943,30.63042076345834
29.51223376801428,32.13137818097955
30.107037994428268,32.393480797961914
33.25597513639369,29.94924044238727
31.507472366524603,30.573917157832035
32.504490861624866,29.9950038345745
29.19397270009659,30.118345294796217
30.746556109726427,32.57569318555434
31.521530274162217,34.34675916342868
29.857414814697346,31.95294168557494
31.490410778304735,31.843423513655516
30.099321128706606,30.671320830977553
30.161279137862543,30.162415228597915
32.028722036332105,32.584676043015705
28.897274484941274,29.055051760629077
30.179945544243072,30.32890526337066
30.738620410672716,30.013966398686872
29.399957268612233,30.327419269780993
29.806083519538937,30.4810119241594
30.31149840136541,30.062661952442507
31.26205392145305,30.62688250869719
31.515884118891734,30.399431065918975
31.01825287750929,31.138376385858038
31.038072763298015,29.65834150748013
32.288906234857635,32.29322526646279
29.73648598123356,31.901640637100922
29.090390614226425,29.15853411073481
32.3500104270701,30.66927184527945
30.006467441365267,35.54756158468267
29.564190403026743,33.77755197776887
30.537071537014032,31.487672970393376
31.341928990808192,31.3423940250982
30.952672568014417,30.534603470777483
30.94833826248295,30.311371759952287
29.74235752052838,29.954617245879575
30.427728749293234,29.73849995919813
30.806070866297972,30.66941174332586
31.120669135246875,32.54571409296987
29.514803431857686,31.957532948530705
30.547309644548516,33.02516752364136
31.39885390704373,32.65284405159959
30.178282410509066,30.747609165891774
28.6873089794297,32.86782095362486
30.99150884390641,32.864077541376446
31.228800433094463,32.59551550092381
29.70021308967588,30.460102175126153
31.07157272270047,33.89835570561418
29.982658791654615,33.25252481574499
28.54782219325252,33.47888609288703
30.625618984073554,30.920586621004
31.005352452586017,31.1069304984024
28.721575559882666,31.325295964161533
31.034936970293163,31.719820025866753
29.90379509672731,32.09443405061211
32.190967629232155,30.238536458318134
29.890759062315087,33.07355335605862
30.829799578910585,32.72620572042298
30.846134217490512,31.263533710822724
31.536520730933184,30.749919925170147
29.303221496759004,29.26888834402267
29.14090343915701,32.99956671058724
30.122119898372908,30.197811774429187
30.31488368671273,32.84992435882777
31.049524186072613,29.783307828819552
29.94131605715846,30.32106557055151
31.17828893350223,33.524123541176536
29.92614938578058,30.102528939238162
31.220317026024937,32.05551221904378
31.486207612227005,30.05605982992226
31.268787240009107,30.58003702893324
29.038850275979115,34.117668363364004
32.52924216016959,32.902751793851756
31.565571783786144,33.604031786299615
30.925038321550137,31.253456408866334
30.538804094810562,33.27133969943684
30.002818840878636,30.568442038458024
31.13582167834919,31.199171994913147
31.09108988134471,31.140128650418475
31.210323231682743,29.31144018041346
31.190604556221608,30.471267612765285
30.597798649715738,32.37220004666878
31.131200277043334,31.94402455727689
30.819954432735024,29.896861980810936
31.556509595578127,31.09563073927552
29.986231903981206,29.639889932592418
30.48186928383959,30.382211264094607
30.725647596027443,29.71068795604721
30.576607069718232,29.666952211964666
30.63473165399937,31.117323765529324
31.638723512444216,31.610808217294057
30.868208608647244,32.97913709693851
28.65301244926237,32.6843087218474
29.523551861962698,29.488228563853216
29.406040141562734,32.08136700069821
29.743991176676996,31.7400296055084
30.940433836203777,32.563971696250334
29.967543876316217,30.532772351204358
29.67916499550105,29.762879135437853
31.96240074375293,30.93802412002573
30.497420288918416,30.38272989332951
31.040639233918878,33.07918578706862
30.15253956103202,32.048544218626766
28.724025066687886,29.775062497739746
29.892596328500023,30.257203414919232
29.323028687515013,32.20021535590254
31.063798163853225,32.637755776982544
31.65213942760168,31.709971727224918
32.266066538521564,30.248666333580864
31.024638994969635,31.234112287600936
28.742003163761925,34.50252811806105
31.125624893178745,29.447054185432748
30.419208918299784,30.48927717591924
29.590514049207243,29.839633241722794
31.01016027750171,31.17005963005109
29.742608196561182,30.055370270040015
29.367877577542465,33.48749130665826
29.359398193072103,29.404971876347222
30.5889968775545,31.082072067598666
30.816118210583923,31.108898144741094
30.236163076642452,31.859180554046898
30.750883340087995,31.462245635729232
31.56582851779088,29.476716840871767
30.89087410559795,30.51948483641828
32.90874625251783,32.19180204480181
29.578652205058194,33.014529720443726
31.940229163132944,31.95637455035458
31.20168719661212,30.038401176273215
30.807034547352355,33.70341864525928
31.667844720303613,30.849194803705295
30.47085718353141,34.45500513370539
30.673893638993448,30.113038183092797
31.09013442401343,32.05214451828289
29.93721613799954,31.13956465142733
29.796651390089707,33.01915259813186
30.79840666664807,31.46586003240511
29.578433628646543,32.7451272980086
31.23851337949755,29.709023253203778
31.565355008825694,29.595458144379574
32.03021975670548,30.262484066516933
29.20280660785356,29.83318875986354
31.719426835774584,32.45090388061528
29.697269035307716,31.978976104324474
29.09292138577424,29.026121075167627
30.76814712161008,32.39451600476112
29.946241141777747,30.142289979791563
34.144136903839765,35.32285508537453
30.03976816955511,33.304604575287115
30.927386586969284,30.964709175250196
30.013786119303894,31.221932086082127
30.82631499709912,31.39087943389255
28.982555892250623,29.36622235728041
31.533545286908733,31.054436186054815
30.77780712647254,31.347270396928828
30.55233649568728,30.89691889111938
30.93465512119552,32.3948001992249
31.06516024701166,32.70647605749651
31.24943601220396,31.51799261665292
29.033101176770373,35.70677182404489
31.980961686489167,30.139431863219784
30.537366784291173,32.839590489201576
29.28379170583996,29.7352901241588
32.17742448806514,29.801124270506527
31.38898375245439,29.383796865753013
29.305351931570417,35.3724126836002
29.784115510416452,29.91686204707298
30.468328069023364,32.7124458797172
30.627325614168896,33.383847258464826
32.370204394114005,31.0458782968037
28.96896441610253,29.16277761140032
30.242718056129753,30.176083930954402
30.105412635923734,33.00080917518464
31.461649156890424,30.405620809502103
29.709891907621397,29.851156619913457
28.11326631688121,29.19804735143441
30.96957920940578,30.41982216224977
31.385750091878304,32.62768698472682
30.058817787484813,30.478789042683623
31.727496126120855,29.73409875017772
31.552612084566597,31.623955355378225
30.80576904413831,31.200250719803513
31.507418050781016,30.84000549342322
29.27684840406707,29.461160824981615
29.92547279930097,33.61593476044098
29.455756673691454,29.541098406799403
31.815795348645896,29.7844219451396
30.539509466092344,29.511832404834482
31.174770674177203,31.387281058155956
31.125296945070794,30.94984300372463
30.224293764435977,32.680099860209864
31.57014362726973,31.94787487235303
28.618240713044187,33.32576662269951
31.9773202711237,32.072942962688536
30.79692981065608,31.056704271548483
30.585064611577693,31.247144257608642
30.76304452159928,31.88178201513061
30.814510334786597,30.44729953083008
30.30240712727286,31.015705607212332
